"X","EntrezGeneID","Length","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
19291,100124661,341,0,0,0,0,0,0,0,0,0,0,0,0
19292,100124671,322,0,0,0,0,0,0,0,0,0,0,0,0
19293,100124672,372,0,0,0,0,0,0,0,0,0,0,0,0
19294,100124673,337,0,0,0,0,0,0,0,0,0,0,0,0
19295,100124674,372,0,0,0,0,0,0,0,0,0,0,0,0
19296,100124675,340,0,0,0,0,0,0,0,0,0,0,0,0
19297,100124677,340,0,0,0,0,0,0,0,0,0,0,0,0
19298,100124678,346,0,0,0,0,0,0,0,0,0,0,0,0
19299,100124679,347,0,0,0,0,0,0,0,0,0,0,0,0
19300,100124680,347,0,0,0,0,0,0,0,0,0,0,0,0
19301,100124681,344,0,0,0,0,0,0,0,0,0,0,0,0
19302,100124682,346,0,0,0,0,0,0,0,0,0,0,0,0
19303,100124684,352,0,0,1,0,0,0,0,0,0,0,0,0
19304,100124685,335,0,0,0,0,0,0,0,0,0,0,0,0
19305,100124686,346,0,0,0,0,0,0,0,0,0,0,0,0
19306,100124688,347,0,0,0,0,0,0,0,0,0,0,0,0
19307,100124689,347,0,0,1,0,0,0,0,0,0,0,0,0
19308,110315,267,0,0,0,0,0,0,0,0,0,0,0,0
19309,100124699,335,0,0,0,0,0,0,0,0,0,0,0,0
19310,22074,799,0,0,0,0,0,0,0,0,0,0,0,0
19311,103964,801,0,0,0,0,0,0,0,2,0,0,0,0
19312,436522,890,0,0,0,0,0,0,0,0,0,0,0,0
19313,22073,812,0,0,0,0,0,0,0,0,0,0,0,0
19314,436523,824,0,0,0,0,0,0,0,2,0,0,0,0
19315,386551,745,0,0,0,0,0,0,0,0,0,0,0,0
19316,100040233,830,0,0,0,0,0,0,0,0,0,0,0,0
19317,114228,807,0,0,0,0,0,0,0,0,0,0,0,0
19318,22072,826,0,0,0,0,2,0,3,1,0,0,0,0
19319,100125246,12,0,0,0,0,0,0,0,0,0,0,0,0
19320,100125248,48,0,0,3,1,0,0,0,0,0,0,0,0
19321,100125249,48,0,0,0,0,0,0,0,0,0,0,0,0
19322,100125250,50,0,0,0,0,0,0,0,0,0,0,0,0
19323,100125251,51,0,0,0,0,0,0,0,0,0,0,0,0
19324,100125252,50,0,0,0,0,0,0,0,0,0,0,0,0
19325,100125253,53,0,0,0,0,0,0,0,1,0,0,0,0
19326,100125254,46,0,0,0,0,0,0,0,0,0,0,0,0
19327,100125262,519,76,68,87,154,134,88,46,23,4,0,2,1
19328,100125247,14,0,0,0,0,0,0,0,0,0,0,0,0
19329,100125255,50,0,0,0,0,0,0,0,0,0,0,0,0
19330,100125256,51,0,0,1,0,0,0,1,0,0,0,0,0
19331,100125257,49,2,4,0,0,1,0,0,7,0,0,0,0
19332,100125258,49,1,0,4,9,4,2,0,0,0,0,0,0
19333,100125259,49,1,0,2,2,2,1,0,0,0,0,0,0
19334,100125261,47,4,4,3,0,7,3,3,1,0,0,0,0
19335,100125263,520,92,75,83,156,141,102,26,30,0,1,2,0
19336,269846,335,0,0,0,0,0,0,0,0,0,0,0,0
19337,13848,3760,1550,1501,1134,1517,1812,2195,565,800,34,53,18,25
19338,64177,2928,744,449,159,192,307,421,32,34,4,4,0,1
19339,194352,2600,4,4,2,3,5,1,0,0,0,0,0,0
19340,76606,741,0,1,3,6,3,0,0,0,0,0,0,0
19341,23925,2516,0,0,0,2,0,0,0,0,0,0,0,0
19342,258569,945,0,0,0,0,0,0,0,0,0,0,0,0
19343,18716,571,0,0,0,0,0,0,0,0,1,0,25,26
19344,84543,435,5,0,0,0,0,0,0,0,1,0,8,8
19345,71578,617,0,0,0,0,0,0,0,0,0,0,0,0
19346,387564,550,0,0,0,0,0,0,0,0,0,0,0,0
19347,20939,651,0,0,0,0,0,0,0,0,0,0,0,0
19348,353148,960,0,0,0,1,0,0,0,0,0,0,0,0
19349,387515,960,0,0,0,0,0,0,0,0,0,0,0,0
19350,76263,930,152,176,512,564,861,906,334,329,196,211,335,291
19351,109218,1147,18,19,15,29,39,77,107,117,71,92,90,115
19352,12366,3463,382,320,438,438,492,614,679,719,352,283,232,238
19353,12723,3545,1,1,8,1,3,1,2,5,1,0,1,2
19354,76156,4101,0,4,18,14,27,38,1,0,4,0,0,0
19355,22793,2438,5022,5775,10678,11300,10279,9957,3047,4259,3501,3983,1473,1458
19356,13835,3273,875,846,1728,1844,2421,2248,792,922,535,551,262,293
19357,72131,845,4,10,25,31,24,26,4,2,1,1,0,2
19358,387514,882,14,13,31,22,27,25,3,0,0,2,0,0
19359,387512,966,13,19,26,35,45,38,1,1,0,4,0,0
19360,387353,927,1,0,2,5,2,0,0,1,1,2,0,2
19361,258436,942,0,3,0,1,4,0,0,0,0,0,0,0
19362,258989,942,0,0,1,0,1,2,0,0,0,0,0,0
19363,259144,1052,2,0,5,2,0,2,0,1,0,0,0,0
19364,546896,954,0,0,0,0,0,0,0,0,0,0,0,0
19365,403088,3110,2,2,3,1,4,5,1,3,0,0,0,0
19366,232748,4257,3033,2823,3850,3252,3651,3755,1642,1522,3473,3318,2861,3263
19367,77574,3738,2255,2272,2158,2196,2893,2680,1350,1488,1168,1046,516,506
19368,258016,954,0,0,0,0,0,0,0,0,0,0,0,0
19369,258988,954,0,0,0,0,0,0,0,0,0,0,0,0
19370,258207,954,0,0,0,0,0,0,0,0,0,0,0,0
19371,258437,933,0,0,0,0,0,0,0,0,0,0,0,0
19372,259067,936,0,0,0,0,0,0,0,0,0,0,0,0
19373,258270,933,0,0,0,0,0,0,0,0,0,0,0,0
19374,258990,933,0,0,0,0,0,0,0,0,0,0,0,0
19375,258292,927,0,0,0,0,0,0,0,0,0,0,0,0
19376,258650,933,0,0,0,0,0,0,0,0,0,0,0,0
19377,258649,933,0,0,0,0,0,0,0,0,0,0,0,0
19378,258648,933,0,0,0,0,0,0,0,0,0,0,0,0
19379,258293,933,0,0,0,0,0,0,0,0,0,0,0,0
19380,18310,933,0,0,0,0,0,0,0,0,0,0,0,0
19381,258647,942,0,0,0,0,0,0,0,0,0,0,0,0
19382,258366,966,0,0,0,0,0,0,0,0,0,0,0,0
19383,18346,966,0,0,0,0,0,0,0,0,0,0,0,0
19384,100503800,667,2,5,12,4,5,12,3,4,7,2,2,3
19385,54324,5407,4408,4307,5124,4599,5191,4691,4097,4450,3687,3848,1451,1559
19386,18291,1893,1,0,1,5,2,1,3,4,3,2,0,2
19387,29807,2562,197,217,215,223,169,179,629,612,604,630,324,275
19388,319812,4095,1,1,0,0,0,1,3,3,1,0,0,2
19389,66797,7156,11,7,0,0,0,2,427,361,5,7,4,2
19390,26965,3157,3714,3347,4465,3530,3207,2908,3314,3265,2460,2306,1123,1121
19391,14056,2667,1555,1532,1578,1235,823,730,1222,1232,1113,908,674,565
19392,19799,174,48,57,35,39,34,38,39,55,44,43,8,15
19393,19874,101,1,0,0,1,0,0,1,1,0,0,0,0
19394,19872,111,2,1,2,1,1,0,2,3,7,4,2,1
19395,12304,2481,3708,2554,2727,2076,1631,1616,2166,2203,2326,1599,1534,1714
19396,735289,77,0,0,0,0,0,0,0,0,0,0,0,0
19397,330301,2829,5,5,2,1,4,2,12,14,8,7,5,2
19398,272347,3478,87,73,56,64,71,74,161,144,73,66,72,98
19399,101095,5222,339,269,199,183,192,229,499,583,510,389,278,290
19400,232784,2709,430,365,259,259,227,275,737,782,412,329,148,191
19401,232785,4415,77,46,39,33,15,10,56,52,26,15,7,23
19402,101197,2761,172,151,148,128,100,98,275,268,104,86,105,111
19403,72306,3111,542,461,327,334,241,322,632,691,384,331,155,194
19404,69228,3651,375,349,278,221,212,336,501,636,227,176,171,200
19405,100503622,4442,3,1,0,0,2,1,0,0,0,0,0,0
19406,77827,7005,505,437,395,347,409,572,433,423,228,266,96,142
19407,68910,3927,94,78,115,111,210,270,181,254,208,196,217,260
19408,243369,15586,14,15,37,22,19,5,157,139,639,297,11,11
19409,58894,6289,285,240,311,301,293,273,171,180,144,106,91,103
19410,76252,1835,42,43,16,4,12,6,573,553,164,123,102,81
19411,243371,2910,109,113,125,137,200,230,93,103,125,155,51,51
19412,71660,708,123,113,46,55,99,77,9,18,7,4,2,6
19413,330305,964,0,0,0,0,0,0,0,0,0,0,0,0
19414,58887,3146,129,130,113,80,84,73,295,385,202,164,112,105
19415,243372,4083,43,23,32,28,34,45,40,49,23,21,31,29
19416,243373,3573,5,6,19,5,1,1,22,24,1,1,2,3
19417,243374,3700,50,109,14,34,19,36,24,29,7,7,7,9
19418,317758,1383,54,65,33,27,29,17,113,111,43,51,52,73
19419,107526,1810,97,181,37,33,46,32,29,36,10,6,7,14
19420,231931,1612,378,552,177,192,141,145,91,128,28,17,11,21
19421,231932,1269,0,0,0,0,0,1,0,0,0,0,0,0
19422,100041450,1722,1,0,0,0,0,0,1,1,0,2,0,0
19423,16205,1505,24,37,8,3,11,12,2,7,0,1,1,2
19424,317757,1943,71,105,25,28,16,14,15,29,5,3,3,2
19425,83408,2145,13,12,7,5,2,5,18,26,4,2,7,7
19426,65963,2049,8968,6028,15316,13495,6877,6080,9358,8090,16036,15295,6605,5767
19427,66058,1119,2279,1919,4970,4442,2010,1814,4023,3178,6052,5952,2872,2327
19428,666105,2194,0,5,7,13,0,1,5,31,8,19,2,1
19429,76507,2875,8,6,5,4,2,2,9,138,7,14,0,0
19430,69761,2484,6,6,5,5,1,1,0,0,0,0,0,0
19431,243376,2288,0,0,0,0,0,0,1,0,0,0,0,0
19432,243377,2778,0,0,0,0,0,0,0,0,0,0,0,0
19433,93695,3798,53,19,13,13,10,7,3,4,4,0,3,3
19434,75593,785,244,200,237,168,214,197,232,251,129,125,195,241
19435,140488,4347,18,38,35,23,39,40,16,30,6,15,12,16
19436,101214,1828,4493,3948,2561,2166,2000,2223,4628,4792,2071,2029,1120,1114
19437,57895,2271,121,113,125,99,89,113,69,76,50,47,58,59
19438,231946,2096,73,76,16,30,56,56,236,251,55,44,83,69
19439,77485,3238,0,0,1,0,4,2,1,5,0,0,0,0
19440,109648,547,382,433,46,40,17,12,29,36,0,0,0,0
19441,56524,2222,724,590,533,422,291,243,870,781,859,690,807,783
19442,54722,2133,75,66,49,70,43,42,53,34,9,7,11,1
19443,71720,6935,1300,1025,636,805,1387,892,2228,2157,264,401,269,300
19444,13063,3059,623,511,585,488,387,345,625,710,621,476,398,391
19445,73183,1007,5,0,3,5,3,7,3,2,2,4,0,3
19446,70821,2334,127,107,57,56,71,106,70,83,68,50,18,19
19447,60531,567,0,0,0,0,0,0,0,1,0,0,0,0
19448,319981,1239,2,3,4,7,2,1,3,2,12,6,3,3
19449,387166,99,0,0,0,0,0,0,0,0,0,0,0,0
19450,18025,2544,73,41,44,49,15,14,675,689,885,1366,271,351
19451,53379,4086,28836,28481,30628,26437,20418,18518,19519,21501,15075,13215,10095,10543
19452,12417,1803,600,539,647,556,475,473,601,593,423,290,271,274
19453,71982,2699,423,493,289,379,152,117,478,487,92,100,214,159
19454,54353,1639,382,363,354,329,254,225,880,796,532,600,287,321
19455,15394,2474,4,4,3,0,0,3,2,1,0,0,0,0
19456,100504068,522,12,15,8,9,12,20,3,1,1,1,0,0
19457,15399,1681,4,2,2,1,3,2,2,0,0,0,0,0
19458,100503966,1692,0,0,0,0,0,1,0,0,0,0,0,0
19459,15400,2543,9,11,2,2,2,2,1,3,0,0,0,0
19460,77580,3354,0,0,1,0,1,1,0,0,0,0,0,0
19461,15401,1528,0,2,1,0,2,0,0,0,0,0,0,0
19462,72628,835,1,3,0,0,0,0,0,1,0,0,0,0
19463,15402,1877,8,21,6,11,7,4,6,4,3,0,1,0
19464,15403,699,3,1,0,1,3,1,0,0,0,0,0,0
19465,100736249,798,12,10,5,1,4,6,3,4,0,1,0,1
19466,15404,1952,7,11,4,5,2,3,1,1,0,0,0,0
19467,15405,2272,0,1,0,0,0,2,0,0,0,0,0,1
19468,723820,85,0,0,0,0,0,0,0,0,0,0,0,0
19469,15395,3142,1,1,1,0,0,0,1,2,0,0,0,0
19470,15396,2244,0,0,0,0,0,0,0,0,0,0,0,1
19471,15397,1839,0,0,0,1,0,0,0,0,0,0,0,0
19472,15398,1313,0,0,1,0,0,0,0,0,0,0,0,0
19473,70593,2916,0,0,0,0,0,0,0,0,0,0,1,0
19474,14028,2877,4,2,0,0,0,0,0,0,0,0,0,0
19475,74304,664,0,0,0,0,0,0,0,0,0,0,0,0
19476,58875,1734,1053,952,1414,1264,1191,1062,1443,1573,1261,1138,1092,1215
19477,52440,3285,6493,6409,8875,8206,7845,6947,4984,5532,6463,6215,5916,5537
19478,231986,3098,319,250,546,417,378,296,59,71,29,36,46,26
19479,100504507,519,0,0,0,0,0,0,0,0,0,0,0,0
19480,666259,851,16,17,26,23,14,20,18,31,16,13,16,30
19481,320189,3029,67,55,43,32,51,53,24,19,6,18,0,0
19482,100504577,358,16,15,10,3,12,16,3,0,1,4,1,0
19483,231991,2873,756,612,272,337,1579,1555,1114,1119,450,534,41,33
19484,66873,5358,683,577,936,811,882,1092,6,13,2,2,2,9
19485,71287,1597,1,1,2,3,0,0,0,0,0,0,0,0
19486,69993,3404,248,268,72,67,55,51,51,72,4,2,3,5
19487,78616,1998,0,0,0,0,0,0,0,0,0,0,0,0
19488,100502661,3220,1,0,0,0,0,0,0,0,0,0,0,0
19489,100042056,4486,48,50,55,46,46,42,3,6,2,0,0,2
19490,78004,1381,6,10,0,0,1,0,30,31,1,4,1,2
19491,330319,4204,1377,1539,1606,1456,1354,1097,174,134,35,25,11,4
19492,69938,1777,14,20,35,29,55,67,0,0,1,0,0,1
19493,231997,2644,566,476,546,467,340,389,183,217,137,118,143,189
19494,231999,6989,281,290,316,255,266,263,298,296,207,205,239,193
19495,68235,1710,100,106,59,75,144,151,43,74,67,67,47,36
19496,387524,2610,375,331,368,315,318,338,897,957,799,869,967,1165
19497,107607,4415,352,326,277,264,411,542,381,436,277,256,363,459
19498,110175,1362,99,51,37,25,32,45,143,120,88,75,102,106
19499,353172,2390,1204,973,1117,887,686,621,1560,1591,1943,1527,1193,1013
19500,12922,2654,5,1,1,2,2,2,0,0,0,0,0,0
19501,21743,1023,7,11,1,4,0,0,2,6,0,0,0,0
19502,330323,4785,245,244,138,125,150,152,198,177,16,18,18,11
19503,11826,2760,5629,9123,1730,2031,1157,1583,1384,2254,293,239,147,162
19504,14602,1598,0,0,0,0,0,0,0,0,0,0,0,0
19505,330324,3151,0,0,0,0,0,2,0,0,0,0,0,0
19506,11517,6243,11,19,9,9,39,19,1,2,3,0,1,1
19507,11922,2154,0,0,0,0,0,0,0,0,0,0,0,0
19508,100041339,1092,0,0,0,0,0,0,0,0,0,0,0,0
19509,232016,3284,5014,3642,544,709,2900,3559,5207,4407,67,104,33,47
19510,19051,1738,10,3,0,1,4,6,2,6,1,0,0,0
19511,18575,12827,2,6,0,1,0,0,5,2,5,6,5,2
19512,66373,501,7,10,14,8,7,4,14,16,11,9,8,3
19513,78937,6691,1455,1363,877,688,645,660,2138,2160,1551,1275,712,675
19514,210973,3868,1548,1413,1332,1135,980,922,1326,1348,851,731,296,222
19515,27055,3011,4606,4346,5904,5161,4194,3768,1960,1749,946,949,455,417
19516,100861676,602,0,0,0,0,0,0,0,0,0,0,0,0
19517,107569,1780,444,383,454,404,381,362,602,589,356,344,189,152
19518,171194,894,0,2,0,0,0,0,0,0,0,0,0,0
19519,171192,948,0,0,0,0,0,0,0,0,0,0,0,0
19520,171193,912,0,0,0,0,0,0,0,0,0,0,0,0
19521,434016,936,0,0,0,0,0,0,0,0,0,0,0,0
19522,171205,1213,0,0,0,0,0,0,0,0,0,0,0,0
19523,171203,1051,0,0,0,0,0,0,0,0,0,0,0,0
19524,113858,936,0,0,0,0,0,0,0,0,0,0,0,0
19525,113860,900,0,0,0,0,0,0,0,0,0,0,0,0
19526,626397,924,0,0,0,0,0,0,0,0,0,0,0,0
19527,113862,903,0,0,0,0,0,0,0,0,0,0,0,0
19528,113864,912,0,0,0,0,0,0,0,0,0,0,0,0
19529,113863,900,0,0,0,0,0,0,0,0,0,0,0,0
19530,171202,912,0,0,0,0,0,0,0,0,0,0,0,0
19531,171189,912,0,0,0,0,0,0,0,0,0,0,0,0
19532,171199,900,0,0,0,0,0,0,0,0,0,0,0,0
19533,171200,927,0,0,0,0,0,0,0,0,0,0,0,0
19534,434017,912,0,0,0,0,0,0,0,0,0,0,0,0
19535,243382,5560,181,116,105,78,144,204,91,82,6,11,96,102
19536,67138,5279,233,211,241,191,270,182,228,212,158,117,135,105
19537,66459,5410,351,338,536,551,469,414,323,272,207,209,204,202
19538,71835,3657,268,202,207,183,191,180,375,350,261,215,158,169
19539,232023,2886,885,603,794,811,857,791,1173,1322,1296,1386,1660,1880
19540,171201,894,0,0,0,0,0,0,0,0,0,0,0,0
19541,171196,909,0,0,0,0,0,0,0,0,0,0,0,0
19542,171197,909,0,0,0,0,0,0,0,0,0,0,0,0
19543,171191,891,0,0,0,0,0,0,0,0,0,0,0,0
19544,113865,909,0,0,0,0,0,0,0,0,0,0,0,0
19545,171190,1020,0,0,0,0,0,0,0,0,0,0,0,0
19546,171206,912,0,0,0,0,0,0,0,0,0,0,0,0
19547,171198,909,0,0,0,0,0,0,0,0,0,0,0,0
19548,113859,912,0,0,0,0,0,0,0,0,0,0,0,0
19549,171195,909,0,0,0,0,0,0,0,0,0,0,0,0
19550,626828,912,0,0,0,0,0,0,0,0,0,0,0,0
19551,26357,2491,674,842,643,606,364,331,450,537,4177,5277,8839,7671
19552,73998,4731,262,214,210,237,157,191,378,421,476,434,503,586
19553,58243,1894,7,18,22,30,9,11,2,2,2,1,3,1
19554,58909,4293,233,285,245,251,299,307,212,348,798,1442,4085,3130
19555,68140,3007,223,304,479,394,376,308,202,297,384,349,169,162
19556,243385,3100,281,349,72,97,239,261,2,3,22,27,25,13
19557,434019,2527,0,0,0,0,0,0,0,0,0,0,0,0
19558,208079,1448,0,0,0,0,0,0,0,0,0,0,0,0
19559,20617,1463,2,5,2,1,0,1,0,1,1,0,0,0
19560,70945,4636,23,15,0,2,6,4,19,9,0,0,11,35
19561,100504262,1661,0,1,0,0,0,0,2,2,3,2,1,1
19562,232035,5654,16,16,18,11,3,9,126,132,196,239,28,35
19563,14804,3024,1,0,0,0,0,0,4,5,0,0,0,0
19564,100504298,7189,0,0,0,0,0,0,0,0,0,0,0,0
19565,11921,2098,1,2,2,1,0,0,0,0,0,0,0,0
19566,13990,5098,647,582,547,447,534,510,661,590,418,326,275,340
19567,54486,3298,4,18,8,7,0,4,1,0,1,0,0,0
19568,634745,393,0,0,0,0,0,0,0,0,0,0,0,0
19569,243407,2953,1,0,0,0,0,0,0,0,0,0,0,0
19570,414084,3769,1,3,6,7,0,0,32,164,59,46,23,15
19571,68169,4684,16,14,5,7,6,3,1,1,1,0,0,1
19572,70779,2182,295,239,159,139,202,185,12,14,3,0,0,1
19573,67653,1444,0,0,0,0,0,0,0,0,0,0,0,0
19574,56150,1725,275,288,266,216,85,89,356,388,270,136,315,257
19575,171188,2442,1,0,0,0,0,0,2,8,0,1,2,1
19576,171187,918,0,0,0,0,0,0,0,0,0,0,0,0
19577,546901,930,0,0,0,0,0,0,0,0,0,0,0,0
19578,171185,891,0,0,0,0,0,0,0,1,0,0,0,0
19579,171184,918,0,0,0,0,0,0,0,1,0,0,0,0
19580,171183,909,0,0,0,0,0,0,0,0,0,0,0,0
19581,171186,909,0,0,0,0,0,0,0,3,0,0,0,0
19582,546903,918,0,0,0,0,0,0,0,3,0,0,0,0
19583,100042008,498,14012,15907,12985,11252,7077,6461,23507,24509,17945,16389,5806,5851
19584,75373,1634,22,17,30,31,22,24,16,25,14,4,5,4
19585,14701,4363,3563,3698,5107,4532,3670,3156,3776,6073,2712,2374,1068,893
19586,13197,1224,1173,1478,1982,2244,1948,1449,2401,3052,1454,1180,244,190
19587,320172,1762,12,24,35,31,29,31,25,25,32,23,5,3
19588,319665,2041,0,0,0,0,3,0,0,3,1,1,0,0
19589,66870,6685,9321,8584,10986,9176,6177,5595,9645,9491,8586,6358,3793,3795
19590,16162,2947,46,34,27,18,23,20,6,13,1,3,4,2
19591,209590,2488,2,4,0,2,7,9,0,1,1,1,0,0
19592,56753,1764,352,311,174,199,348,290,5185,5667,694,1130,41,50
19593,692187,362,0,0,0,0,0,1,1,1,0,0,0,0
19594,75070,466,0,0,0,0,0,0,0,0,0,0,0,0
19595,243420,362,0,0,0,0,0,0,0,0,0,0,0,0
19596,628027,362,0,0,0,0,0,0,0,0,0,0,0,0
19597,243423,362,0,0,0,0,0,0,0,0,0,0,0,0
19598,628056,362,0,0,0,0,0,0,0,0,0,0,0,0
19599,628072,453,0,0,0,0,0,0,0,0,0,0,0,0
19600,692182,353,0,0,0,0,0,0,0,0,0,0,0,0
19601,243433,344,0,0,0,0,0,0,0,0,0,0,0,0
19602,243428,353,0,0,0,0,0,0,0,0,0,0,0,0
19603,243431,351,0,0,0,0,0,0,0,0,0,0,0,0
19604,628144,351,0,0,0,0,0,0,0,0,0,0,0,0
19605,434024,359,0,0,0,0,0,0,0,0,0,0,0,0
19606,667435,353,0,0,0,0,0,0,0,0,0,0,0,0
19607,434025,348,0,0,0,0,0,0,0,0,0,0,0,0
19608,16098,357,0,0,0,0,0,0,0,0,0,0,0,0
19609,381776,360,0,0,0,0,0,0,0,0,0,0,0,0
19610,545847,353,1,0,1,1,0,0,19,58,4,14,17,35
19611,381777,357,0,0,0,0,0,0,0,0,0,0,0,0
19612,628268,362,0,0,0,0,0,0,0,0,0,0,0,0
19613,381778,348,0,0,0,0,0,0,0,0,0,0,0,0
19614,692169,347,0,0,0,0,0,0,0,0,0,0,0,0
19615,724035,211,0,0,0,0,0,0,0,0,0,0,0,0
19616,243439,353,0,0,0,0,0,0,0,0,0,0,0,0
19617,434028,362,0,0,0,0,0,0,0,0,0,0,0,0
19618,435900,347,0,0,0,0,0,0,0,0,0,0,0,0
19619,692165,345,0,0,0,0,0,0,0,0,0,0,0,0
19620,434031,347,0,0,0,0,0,0,0,0,0,0,0,0
19621,667550,347,0,0,0,0,0,0,0,0,0,0,0,0
19622,692161,347,0,0,0,0,0,0,0,0,0,0,0,0
19623,384410,351,0,0,0,0,0,0,0,0,0,0,0,0
19624,434033,358,0,0,0,0,0,0,0,0,0,0,0,0
19625,434034,351,0,0,0,0,0,0,0,0,0,0,0,0
19626,384411,338,0,0,0,0,0,0,0,0,0,0,0,0
19627,692154,362,0,0,0,0,0,0,0,0,0,0,0,0
19628,243451,343,0,0,0,0,0,0,0,0,0,0,0,0
19629,434036,347,0,0,0,0,0,0,0,0,0,0,0,0
19630,692152,347,0,0,0,0,0,0,0,0,0,0,0,0
19631,243453,358,0,0,0,0,0,0,0,0,0,0,0,0
19632,545848,348,0,0,0,0,0,0,0,0,0,0,0,0
19633,213684,358,0,0,0,0,0,0,0,0,0,0,0,0
19634,545849,358,0,0,0,0,0,0,0,0,0,0,0,0
19635,236047,358,0,0,0,0,0,0,0,0,0,0,0,0
19636,628516,358,0,0,0,0,0,0,0,0,0,0,0,0
19637,385109,352,0,0,0,0,0,0,0,0,0,0,0,0
19638,692138,232,0,0,0,0,0,0,0,0,0,0,0,0
19639,434586,352,0,0,0,0,0,0,0,0,0,0,0,0
19640,385120,438,0,0,0,0,0,0,0,0,0,0,0,0
19641,628541,348,0,0,0,0,0,0,0,0,0,0,0,0
19642,384515,352,0,0,0,0,0,0,0,0,0,0,0,0
19643,19783,238,0,0,0,0,0,0,0,0,0,0,0,0
19644,628571,352,0,0,0,0,0,0,0,0,0,0,0,0
19645,636752,352,0,0,0,0,0,0,0,0,0,0,0,0
19646,546244,352,0,0,0,0,0,0,0,0,0,0,0,0
19647,667683,352,0,0,0,0,0,0,0,0,0,0,0,0
19648,385277,264,0,0,0,0,0,0,0,0,0,0,0,0
19649,381831,330,0,0,0,0,0,0,0,0,0,0,0,0
19650,384514,332,0,0,0,0,0,0,0,0,0,0,0,0
19651,235952,352,0,0,0,0,0,0,0,0,0,0,0,0
19652,385253,352,0,0,0,0,0,0,0,0,0,0,0,0
19653,385291,352,0,0,0,0,0,0,0,0,0,0,0,0
19654,546213,358,0,0,0,0,0,0,0,0,0,0,0,0
19655,619806,358,0,0,0,0,0,0,0,0,0,0,0,0
19656,381782,352,0,0,0,0,0,0,0,0,0,0,0,0
19657,619846,347,0,0,0,0,0,0,0,0,0,0,0,0
19658,692245,347,1,0,0,0,0,0,0,0,0,0,0,0
19659,545850,347,0,0,0,0,0,0,0,0,0,0,0,0
19660,545851,347,0,0,0,0,0,0,0,0,0,0,0,0
19661,381783,347,0,0,0,0,0,0,0,1,0,0,0,0
19662,619960,347,0,0,0,0,0,0,0,0,0,0,0,0
19663,620017,347,0,0,0,0,0,0,0,0,0,0,0,0
19664,620050,347,0,0,0,0,0,0,0,0,0,0,0,0
19665,384417,347,0,0,0,0,0,0,0,0,0,0,0,0
19666,620088,347,0,0,0,0,0,0,0,0,0,0,0,0
19667,620105,362,0,0,0,0,0,0,0,0,0,0,0,0
19668,620126,365,0,0,0,0,0,0,0,0,0,0,0,0
19669,243461,365,0,0,0,0,0,0,0,0,0,0,0,0
19670,434039,347,0,0,0,0,0,0,0,0,0,0,0,0
19671,384419,365,0,0,0,0,0,0,0,0,0,0,0,0
19672,620191,347,0,1,0,0,0,0,0,0,0,0,0,0
19673,434040,365,0,0,0,0,0,0,0,0,0,0,0,0
19674,434041,360,0,0,0,0,0,0,0,0,0,0,0,0
19675,620240,371,0,0,0,0,0,0,0,0,0,0,0,0
19676,381784,347,0,0,0,0,0,0,0,0,0,0,0,0
19677,677858,365,0,0,0,0,0,0,0,0,0,0,0,0
19678,434685,284,0,0,0,0,0,0,0,0,0,0,0,0
19679,637227,347,0,0,0,0,0,0,0,0,0,0,0,0
19680,620400,362,0,0,0,0,0,0,0,0,0,0,0,0
19681,108024,347,0,0,0,0,0,0,0,0,0,0,0,0
19682,232065,365,0,0,0,0,0,0,0,0,0,0,0,0
19683,667859,370,0,0,0,0,0,0,0,0,0,0,0,0
19684,667865,347,0,0,0,0,0,0,0,0,0,0,0,0
19685,640340,365,0,0,0,0,0,0,0,0,0,0,0,0
19686,108022,347,0,0,0,0,0,0,0,0,0,0,0,0
19687,667881,347,0,0,0,0,0,0,0,0,0,0,0,0
19688,667899,357,0,0,0,0,0,0,0,0,0,0,0,0
19689,667914,359,0,0,0,0,0,0,0,0,0,0,0,0
19690,667924,359,0,0,0,0,0,0,0,0,0,0,0,0
19691,667928,359,0,0,0,0,0,0,0,0,0,0,0,0
19692,108005,359,0,0,0,0,0,0,0,0,0,0,0,0
19693,667940,359,0,0,0,0,0,0,0,0,0,0,0,0
19694,626347,359,0,0,0,0,0,0,0,0,0,0,0,0
19695,667946,359,0,0,0,0,0,0,0,0,0,0,0,0
19696,626583,359,0,0,0,0,0,0,0,0,0,0,0,0
19697,108004,359,0,0,0,0,0,0,0,0,0,0,0,0
19698,110759,38,0,0,3,0,0,0,0,0,0,0,0,0
19699,110760,39,0,0,1,0,0,1,0,0,0,0,0,0
19700,110761,38,0,0,0,0,0,0,0,0,0,0,0,0
19701,110762,38,0,0,0,0,0,0,0,0,0,0,0,0
19702,110763,38,11,8,25,14,0,1,0,0,0,0,0,0
19703,16071,320,18,35,129,63,2,0,0,1,0,1,0,0
19704,19895,1772,875,760,783,583,447,392,1203,1175,899,956,425,464
19705,13666,4496,443,300,285,139,108,139,1297,1240,2240,1611,1039,930
19706,74221,807,0,0,0,0,0,0,0,0,0,0,0,0
19707,232077,1206,7,5,2,0,0,0,0,2,0,0,0,2
